index,episode_name,date,description,factcheck,length,name,role,message,talkshow,party,media,group
743,Markus Lanz vom 2. April 2024,2024-04-02,"Zu Gast: CDU-Politiker Mario Voigt, Journalist Martin Machowecz, Osteuropa-Expertin Sabine Adler und ZDF-Korrespondent Elmar Theveßen",false,74,Sabine Adler,Osteuropa-Expertin,"Die ""Deutschlandfunk""-Journalistin und frühere Moskau-Korrespondentin äußert sich zur Situation in Russland nach der Wiederwahl Putins und zur Entwicklung des Ukrainekrieges.",markuslanz,,Deutschlandfunk,Journalismus
744,Markus Lanz vom 2. April 2024,2024-04-02,"Zu Gast: CDU-Politiker Mario Voigt, Journalist Martin Machowecz, Osteuropa-Expertin Sabine Adler und ZDF-Korrespondent Elmar Theveßen",false,74,Elmar Theveßen,ZDF-Korrespondent,"Der Leiter des ZDF-Studios Washington analysiert die amerikanische Israel- und Russlandpolitik und schildert, wie sich Biden und Trump für die US-Präsidentschaftswahl in Stellung bringen.",markuslanz,,ZDF,Journalismus
745,Markus Lanz vom 30. Mai 2023,2023-05-30,"Zu Gast: der Europa-Politiker Manfred Weber (CSU), der Ex-VW-Vorstand Herbert Diess, die ""Welt""-Journalistin Carolina Drüten und der Autor und deutsch-chinesische Wirtschaftsexperte Felix Lee",false,75,Manfred Weber,Politiker,"Der Europapolitiker der CSU erläutert, warum er nach dem Wahlsieg Erdoğans für eine Beendigung des türkischen EU-Beitrittsprozesses ist. Zudem äußert er sich zur wirtschaftlichen Lage Europas.",markuslanz,CSU,,Politik
746,Markus Lanz vom 30. Mai 2023,2023-05-30,"Zu Gast: der Europa-Politiker Manfred Weber (CSU), der Ex-VW-Vorstand Herbert Diess, die ""Welt""-Journalistin Carolina Drüten und der Autor und deutsch-chinesische Wirtschaftsexperte Felix Lee",false,75,Herbert Diess,Ex-VW-Vorstand,"Mit Blick auf die Türkei, China und die USA spricht er über die industrie- und energiepolitischen Herausforderungen Deutschlands.",markuslanz,,,Wirtschaft
747,Markus Lanz vom 30. Mai 2023,2023-05-30,"Zu Gast: der Europa-Politiker Manfred Weber (CSU), der Ex-VW-Vorstand Herbert Diess, die ""Welt""-Journalistin Carolina Drüten und der Autor und deutsch-chinesische Wirtschaftsexperte Felix Lee",false,75,Carolina Drüten,Journalistin,"Die ""WELT""-Korrespondentin für die Türkei, Griechenland und den Balkan informiert über aktuelle Hintergründe und Reaktionen auf die Wiederwahl des türkischen Amtsinhabers Erdoğan.",markuslanz,,Welt,Journalismus
748,Markus Lanz vom 30. Mai 2023,2023-05-30,"Zu Gast: der Europa-Politiker Manfred Weber (CSU), der Ex-VW-Vorstand Herbert Diess, die ""Welt""-Journalistin Carolina Drüten und der Autor und deutsch-chinesische Wirtschaftsexperte Felix Lee",false,75,Felix Lee,Autor,Der deutsch-chinesische Wirtschaftsexperte spricht über die Expansionspolitik Chinas. Ferner äußert er sich zur Strategie der dortigen Automobilwirtschaft und Verkehrspolitik.,markuslanz,,Table.Media,Journalismus
749,Markus Lanz vom 29. August 2023,2023-08-29,"Zu Gast: Politiker Johannes Vogel, Journalistin Melanie Amann, Militärexperte Sönke Neitzel und Moderator Reinhold Beckmann",false,76,Johannes Vogel,Politiker,"Der FDP-Vize nimmt Stellung zu den Dauerstreitigkeiten innerhalb der Ampelkoalition, zur Kindergrundsicherung, dem Wachstumschancengesetz und zur Debatte um den Industriestrompreis.",markuslanz,FDP,,Politik
750,Markus Lanz vom 29. August 2023,2023-08-29,"Zu Gast: Politiker Johannes Vogel, Journalistin Melanie Amann, Militärexperte Sönke Neitzel und Moderator Reinhold Beckmann",false,76,Melanie Amann,Journalistin,"Mit Blick auf die Kabinettsklausur in Meseberg analysiert die Leiterin des ""SPIEGEL""-Hauptstadtbüros die aktuelle Regierungsarbeit. ""Es herrscht ein Mangel an Zusammenhalt"", sagt sie.",markuslanz,,Spiegel,Journalismus
751,Markus Lanz vom 29. August 2023,2023-08-29,"Zu Gast: Politiker Johannes Vogel, Journalistin Melanie Amann, Militärexperte Sönke Neitzel und Moderator Reinhold Beckmann",false,76,Sönke Neitzel,Militärexperte,Der Professor für Militärgeschichte informiert über die Entwicklung des Ukrainekrieges. Zudem äußert er sich zu historischen Parallelen zum Zweiten Weltkrieg.,markuslanz,,,Militär
752,Markus Lanz vom 29. August 2023,2023-08-29,"Zu Gast: Politiker Johannes Vogel, Journalistin Melanie Amann, Militärexperte Sönke Neitzel und Moderator Reinhold Beckmann",false,76,Reinhold Beckmann,Moderator,"Er gewährt einen persönlichen Einblick in die schicksalhafte Geschichte seiner Mutter Aenne, deren Mutter starb, als sie noch ein Baby war, und die in der NS-Zeit ihre vier Brüder verlor.",markuslanz,,,Kultur
753,Markus Lanz vom 5. April 2023,2023-04-05,"Zu Gast: Politiker Marco Buschmann, Journalistin Henrike Roßbach, Polizist Dirk Peglow und Journalistin Anette Dowideit",false,76,Marco Buschmann,Politiker,"Der Bundesjustizminister (FDP) äußert sich zur Debatte um die Vorratsdatenspeicherung, der Entwicklung der Kriminalstatistik sowie zur Rolle seiner Partei innerhalb der Ampelkoalition.",markuslanz,FDP,,Politik
754,Markus Lanz vom 5. April 2023,2023-04-05,"Zu Gast: Politiker Marco Buschmann, Journalistin Henrike Roßbach, Polizist Dirk Peglow und Journalistin Anette Dowideit",false,76,Henrike Roßbach,Journalistin,Die stellvertretende Leiterin der SZ-Parlamentsredaktion analysiert das politische Wirken Buschmanns und den Zustand der FDP.,markuslanz,,Süddeutsche Zeitung,Journalismus
755,Markus Lanz vom 5. April 2023,2023-04-05,"Zu Gast: Politiker Marco Buschmann, Journalistin Henrike Roßbach, Polizist Dirk Peglow und Journalistin Anette Dowideit",false,76,Dirk Peglow,Polizist,Der Vorsitzende des BDK (Bund Deutscher Kriminalbeamter) äußert sich zur personellen und technischen Ausstattung von Polizei und Ermittlungsbehörden.,markuslanz,,,Inneres
756,Markus Lanz vom 5. April 2023,2023-04-05,"Zu Gast: Politiker Marco Buschmann, Journalistin Henrike Roßbach, Polizist Dirk Peglow und Journalistin Anette Dowideit",false,76,Anette Dowideit,Journalistin,"Die Investigativ-Journalistin der ""Welt"" berichtet von ihren Recherchen zum boomenden Leihmuttergeschäft in der Ukraine.",markuslanz,,Welt,Journalismus
757,Markus Lanz vom 12. Dezember 2024,2024-12-12,"Zur Rentenpolitik und zu Olaf Scholz, wie der Wiedereinzug der FDP in den Bundestag geschafft werden soll, und wie die CDU junge Menschen für sich begeistern will.",false,74,Anna Kassautzki,SPD-Politikerin,Mit gerade mal 29 Jahren gewann sie bei der letzten Bundestagswahl den Wahlkreis von Angela Merkel. Sie äußert sich zur Rentenpolitik und zu Olaf Scholz.,markuslanz,SPD,,Politik
758,Markus Lanz vom 12. Dezember 2024,2024-12-12,"Zur Rentenpolitik und zu Olaf Scholz, wie der Wiedereinzug der FDP in den Bundestag geschafft werden soll, und wie die CDU junge Menschen für sich begeistern will.",false,74,Jens Teutrine,FDP-Politiker,"Der Chef der Jungen Gruppe der FDP-Bundestagsfraktion erläutert, wie junge Liberale auf die Krise ihrer Partei schauen und wie der Wiedereinzug in den Bundestag geschafft werden soll.",markuslanz,FDP,,Politik
759,Markus Lanz vom 12. Dezember 2024,2024-12-12,"Zur Rentenpolitik und zu Olaf Scholz, wie der Wiedereinzug der FDP in den Bundestag geschafft werden soll, und wie die CDU junge Menschen für sich begeistern will.",false,74,Merle Spellerberg,Grünen-Politikerin,"Über einen Listenplatz der sächsischen Grünen schaffte sie 2021 als 24-Jährige den Einzug in den Bundestag. Sie schildert, wie sie als Jungpolitikerin ihre erste Legislaturperiode erlebte.",markuslanz,B90G,,Politik
760,Markus Lanz vom 12. Dezember 2024,2024-12-12,"Zur Rentenpolitik und zu Olaf Scholz, wie der Wiedereinzug der FDP in den Bundestag geschafft werden soll, und wie die CDU junge Menschen für sich begeistern will.",false,74,Maximilian Mörseburg,CDU-Politiker,"Der 32-jährige Bundestagsabgeordnete erläutert, wie seine Partei junge Menschen für sich begeistern will und auf welchen politischen Kurswechsel er nach der Bundestagswahl hofft.",markuslanz,CDU,,Politik
761,Markus Lanz vom 3. April 2024,2024-04-03,"Zu Gast: Politikerin Amira Mohamed Ali, Journalist Michael Bröcker, Völkerrechtler Kai Ambos und Historiker Michael Wolffsohn",false,74,Amira Mohamed Ali,Politikerin,"Die Co-Vorsitzende vom Bündnis Sahra Wagenknecht (BSW) erläutert die sicherheits-, außen- und sozialpolitischen Positionen ihrer Partei.",markuslanz,BSW,,Politik
762,Markus Lanz vom 3. April 2024,2024-04-03,"Zu Gast: Politikerin Amira Mohamed Ali, Journalist Michael Bröcker, Völkerrechtler Kai Ambos und Historiker Michael Wolffsohn",false,74,Michael Bröcker,Journalist,"Der Chefredakteur von ""Table.Media"" analysiert die Zukunftsfähigkeit und Perspektiven des BSW. Zudem äußert er sich zur Rolle Deutschlands in Nahost.",markuslanz,,Table.Media,Journalismus
763,Markus Lanz vom 3. April 2024,2024-04-03,"Zu Gast: Politikerin Amira Mohamed Ali, Journalist Michael Bröcker, Völkerrechtler Kai Ambos und Historiker Michael Wolffsohn",false,74,Kai Ambos,Völkerrechtler,Mit Blick auf die humanitäre Lage und die hohe Anzahl toter Zivilisten hinterfragt der Professor der Uni Göttingen die Verhältnismäßigkeit des israelischen Militäreinsatzes in Gaza.,markuslanz,,,Recht
764,Markus Lanz vom 3. April 2024,2024-04-03,"Zu Gast: Politikerin Amira Mohamed Ali, Journalist Michael Bröcker, Völkerrechtler Kai Ambos und Historiker Michael Wolffsohn",false,74,Michael Wolffsohn,Historiker,"Der in Tel Aviv geborene Publizist nimmt Stellung zur wachsenden internationalen Kritik an Israels Vorgehen in Gaza: ""Der Vorwurf, Israel begehe einen Völkermord, ist völlig unhaltbar.""",markuslanz,,,Geisteswissenschaft
765,Markus Lanz vom 26. September 2024,2024-09-26,"Zum schlechten Abschneiden der CDU in Brandenburg, zu Schwarz-Grün als denkbare Machtoption im Bund, zur Entwicklung des Russland-Ukraine-Krieges sowie zum Status quo der Migration in Deutschland u. Österreich",false,74,Roderich Kiesewetter,CDU-Politiker,"Er nimmt Stellung zum schlechten Abschneiden seiner Partei in Brandenburg, zu Schwarz-Grün als denkbare Machtoption im Bund und zur Entwicklung des Russland-Ukraine-Krieges.",markuslanz,CDU,,Politik
766,Markus Lanz vom 26. September 2024,2024-09-26,"Zum schlechten Abschneiden der CDU in Brandenburg, zu Schwarz-Grün als denkbare Machtoption im Bund, zur Entwicklung des Russland-Ukraine-Krieges sowie zum Status quo der Migration in Deutschland u. Österreich",false,74,Corinna Milborn,Politologin,Die Wiener Journalistin und Fernsehmoderatorin spricht über die Stimmung in der österreichischen Bevölkerung und die Ausgangslage vor der Nationalratswahl am kommenden Wochenende.,markuslanz,,,Geisteswissenschaft
767,Markus Lanz vom 26. September 2024,2024-09-26,"Zum schlechten Abschneiden der CDU in Brandenburg, zu Schwarz-Grün als denkbare Machtoption im Bund, zur Entwicklung des Russland-Ukraine-Krieges sowie zum Status quo der Migration in Deutschland u. Österreich",false,74,Gerald Knaus,Migrationsexperte,"Er äußert sich zum Status quo der Migration in Deutschland und Österreich, der Debatte um eine Verschärfung der Asylverfahren und zur Idee von Zurückweisungen an der deutschen Grenze.",markuslanz,,,Inneres
768,Markus Lanz vom 26. September 2024,2024-09-26,"Zum schlechten Abschneiden der CDU in Brandenburg, zu Schwarz-Grün als denkbare Machtoption im Bund, zur Entwicklung des Russland-Ukraine-Krieges sowie zum Status quo der Migration in Deutschland u. Österreich",false,74,Veit Medick,Journalist,"Der ""stern""-Politikchef blickt auf die bundespolitischen Folgen der jüngsten drei Landtagswahlen in Ostdeutschland. Zudem spricht er über Friedrich Merz als Unions-Kanzlerkandidat.",markuslanz,,Stern,Journalismus
769,Markus Lanz vom 19. Dezember 2023,2023-12-19,"Zu Gast: Zukunftsforscherin Florence Gaub, Klimaaktivistin Carla Reemtsma, IT-Experte Linus Neumann und Rafael Laguna de la Vera",false,74,Florence Gaub,Zukunftsforscherin,"Die Forschungsdirektorin des NATO Defense College und Autorin des Buches ""Zukunft: Eine Bedienungsanleitung"" sagt, wie sich Zukunft denken, planen und persönlich gestalten lässt.",markuslanz,,,Geisteswissenschaft
770,Markus Lanz vom 19. Dezember 2023,2023-12-19,"Zu Gast: Zukunftsforscherin Florence Gaub, Klimaaktivistin Carla Reemtsma, IT-Experte Linus Neumann und Rafael Laguna de la Vera",false,74,Carla Reemtsma,Klimaaktivistin,"Die Sprecherin der Bewegung ""Fridays for Future"" schildert, welche Herausforderungen mit dem Klimawandel einhergehen und wie wir ihm zukünftig begegnen sollten.",markuslanz,,,Aktivismus
771,Markus Lanz vom 19. Dezember 2023,2023-12-19,"Zu Gast: Zukunftsforscherin Florence Gaub, Klimaaktivistin Carla Reemtsma, IT-Experte Linus Neumann und Rafael Laguna de la Vera",false,74,Linus Neumann,IT-Experte,"Der Sprecher des ""Chaos Computer Club"" erläutert, welche Chancen und Risiken die rasante Entwicklung im Bereich künstliche Intelligenz birgt.",markuslanz,,,Sonstige
772,Markus Lanz vom 19. Dezember 2023,2023-12-19,"Zu Gast: Zukunftsforscherin Florence Gaub, Klimaaktivistin Carla Reemtsma, IT-Experte Linus Neumann und Rafael Laguna de la Vera",false,74,Rafael Laguna de la Vera,"","Der Direktor der Bundesagentur für Sprunginnovationen der Bundesrepublik Deutschland erklärt, wie wir gute Ideen und bahnbrechende Innovationen für uns praktisch nutzbar machen können.",markuslanz,,,
773,Markus Lanz vom 23. Januar 2024,2024-01-23,"Zu Gast: SPD-Vorsitzender Lars Klingbeil, Journalistin Dorothea Siems, Ex-Diplomat Andreas Reinicke und Journalist Michael Bewerunge",false,76,Lars Klingbeil,SPD-Vorsitzender,Er nimmt Stellung zur Zukunftsfähigkeit des Sozialstaates und zur Haushaltspolitik der Ampel. Zudem spricht er über Gründe für das drastische SPD-Umfragetief im Osten Deutschlands.,markuslanz,SPD,,Politik
774,Markus Lanz vom 23. Januar 2024,2024-01-23,"Zu Gast: SPD-Vorsitzender Lars Klingbeil, Journalistin Dorothea Siems, Ex-Diplomat Andreas Reinicke und Journalist Michael Bewerunge",false,76,Dorothea Siems,Journalistin,"Die ""WELT""-Chefökonomin hinterfragt die deutsche Wirtschafts-, Sozial- und Steuerpolitik. Außerdem analysiert sie den zugespitzten Tarifstreit bei der Bahn.",markuslanz,,Welt,Journalismus
775,Markus Lanz vom 23. Januar 2024,2024-01-23,"Zu Gast: SPD-Vorsitzender Lars Klingbeil, Journalistin Dorothea Siems, Ex-Diplomat Andreas Reinicke und Journalist Michael Bewerunge",false,76,Andreas Reinicke,Ex-Diplomat,Der ehemalige EU-Sonderbeauftragte für den Friedensprozess im Nahen Osten äußert sich zu Südafrikas Völkermord-Klage gegen Israel vor dem Internationalen Gerichtshof in Den Haag.,markuslanz,,,Internationales
776,Markus Lanz vom 23. Januar 2024,2024-01-23,"Zu Gast: SPD-Vorsitzender Lars Klingbeil, Journalistin Dorothea Siems, Ex-Diplomat Andreas Reinicke und Journalist Michael Bewerunge",false,76,Michael Bewerunge,Journalist,"Zugeschaltet aus Tel Aviv, informiert der ZDF-Korrespondent über die Lage und Stimmung in Israel, wo Regierungschef Netanjahu innenpolitisch zunehmend unter Druck gerät.",markuslanz,,ZDF,Journalismus
777,Markus Lanz vom 29. November 2023,2023-11-30,"Zu Gast: Verbandspräsident Alon Meyer, Ex-Profifußballspielerin Tuğba Tekkal und Autor Dietrich Schulze-Marmeling",false,44,Alon Meyer,Verbandspräsident,Der Präsident des deutsch-jüdischen Sportverbandes Makkabi äußert sich zu Antisemitismus und Fremdenfeindlichkeit im Sport und zur Sicherheit von Jüdinnen und Juden in Deutschland.,markuslanz,,,Sonstige
778,Markus Lanz vom 29. November 2023,2023-11-30,"Zu Gast: Verbandspräsident Alon Meyer, Ex-Profifußballspielerin Tuğba Tekkal und Autor Dietrich Schulze-Marmeling",false,44,Tuğba Tekkal,Ex-Profifußballspielerin,"Die Gründerin von ""Scoring Girls"", einem Fußballprojekt für geflüchtete und benachteiligte Mädchen, spricht über die Bedeutung des Sports für Integration und Teilhabe an der Gesellschaft.",markuslanz,,,Sport
779,Markus Lanz vom 29. November 2023,2023-11-30,"Zu Gast: Verbandspräsident Alon Meyer, Ex-Profifußballspielerin Tuğba Tekkal und Autor Dietrich Schulze-Marmeling",false,44,Dietrich Schulze Marmeling,Autor,Der 66-jährige Sportjournalist reflektiert den Wandel und die gesellschaftliche Rolle des Fußballsports. Zudem äußert er sich zur Talent- und Nachwuchsförderung.,markuslanz,,,Kultur
780,Markus Lanz vom 20. Februar 2025,2025-02-20,"Wie sich die Parteien und deren Spitzenkandidaten im Wahlkampf präsentieren, welche Themen die bestimmenden und welche Koalitionsszenarien denkbar sind.",false,74,Vier führende Journalisten,"",Bei Markus Lanz in der letzten Ausgabe seiner Talkshow vor der Bundestagswahl,markuslanz,,,
781,Markus Lanz vom 20. Februar 2025,2025-02-20,"Wie sich die Parteien und deren Spitzenkandidaten im Wahlkampf präsentieren, welche Themen die bestimmenden und welche Koalitionsszenarien denkbar sind.",false,74,Melanie Amann,"","Mit ihnen diskutiert er, wie sich die Parteien und deren Spitzenkandidaten im Wahlkampf präsentieren, welche Themen die bestimmenden und welche Koalitionsszenarien denkbar sind, und inwieweit die These von US-Vize-Präsident Vance haltbar ist, dass die Meinungsfreiheit in Europa auf dem Rückzug sei.",markuslanz,,Spiegel,Journalismus
782,Markus Lanz vom 20. Februar 2025,2025-02-20,"Wie sich die Parteien und deren Spitzenkandidaten im Wahlkampf präsentieren, welche Themen die bestimmenden und welche Koalitionsszenarien denkbar sind.",false,74,Gregor Peter Schmitz,"","Stv. Chefredakteurin ""Der Spiegel""",markuslanz,,Stern,Journalismus
783,Markus Lanz vom 20. Februar 2025,2025-02-20,"Wie sich die Parteien und deren Spitzenkandidaten im Wahlkampf präsentieren, welche Themen die bestimmenden und welche Koalitionsszenarien denkbar sind.",false,74,Jacques Schuster,"","""Stern""-Chefredakteur",markuslanz,,Stern,Journalismus
